Date,Adj Close,Close,High,Low,Open,Volume
2020-08-21,146.0142364501953,154.61000061035156,155.72000122070312,153.60000610351562,155.14999389648438,20685100
2020-08-24,147.54417419433594,156.22999572753906,156.27000427246094,154.3300018310547,155.86000061035156,13707100
2020-08-25,147.70472717285156,156.39999389648438,156.82000732421875,154.7899932861328,156.80999755859375,16269700
2020-08-26,146.77920532226562,155.4199981689453,156.77000427246094,155.17999267578125,156.5,13772700
2020-08-27,147.1381072998047,155.8000030517578,157.0,154.6300048828125,156.1199951171875,17508400
2020-08-28,148.3847198486328,157.1199951171875,157.1999969482422,155.72999572753906,156.60000610351562,12371400
2020-08-31,146.78863525390625,155.42999267578125,157.3699951171875,155.3000030517578,157.19000244140625,17051500
2020-09-01,148.4696807861328,157.2100067138672,157.30999755859375,154.4499969482422,155.22000122070312,15638800
2020-09-02,149.65017700195312,158.4600067138672,158.97999572753906,156.17999267578125,157.9600067138672,16763400
2020-09-03,145.2303924560547,153.77999877929688,158.2899932861328,152.9600067138672,158.1199951171875,32117600
2020-09-04,144.3048858642578,152.8000030517578,155.88999938964844,149.2899932861328,155.7100067138672,30618800
2020-09-08,141.5283203125,149.86000061035156,152.47999572753906,149.0,151.17999267578125,26447800
2020-09-09,143.67214965820312,152.1300048828125,152.77999877929688,150.57000732421875,151.42999267578125,20160800
2020-09-10,141.8022003173828,150.14999389648438,153.8800048828125,150.05999755859375,152.8300018310547,23005500
2020-09-11,140.85777282714844,149.14999389648438,151.0500030517578,147.67999267578125,150.9199981689453,20851000
2020-09-14,144.56932067871094,153.0800018310547,153.42999267578125,150.3699951171875,150.58999633789062,21991300
2020-09-15,144.8431854248047,153.3699951171875,154.6999969482422,152.86000061035156,154.3800048828125,16175500
2020-09-16,146.2125701904297,154.82000732421875,156.85000610351562,153.83999633789062,154.11000061035156,22178400
2020-09-17,145.14540100097656,153.69000244140625,154.39999389648438,151.75,152.6199951171875,20002900
2020-09-18,144.76763916015625,153.2899932861328,155.2899932861328,151.13999938964844,153.97999572753906,38352800
2020-09-21,139.69619750976562,147.9199981689453,150.25999450683594,146.3300018310547,149.82000732421875,40652500
2020-09-22,140.77281188964844,149.05999755859375,149.3000030517578,146.55999755859375,148.64999389648438,19385800
2020-09-23,136.5788116455078,144.07000732421875,149.42999267578125,143.97999572753906,148.41000366210938,33403400
2020-09-24,136.5788116455078,144.07000732421875,146.52999877929688,142.08999633789062,144.0399932861328,31723700
2020-09-25,138.7971649169922,146.41000366210938,146.85000610351562,143.35000610351562,143.44000244140625,20689300
2020-09-28,142.21946716308594,150.02000427246094,150.44000244140625,146.39999389648438,148.3699951171875,17600900
2020-09-29,141.57481384277344,149.33999633789062,150.27999877929688,148.0,149.85000610351562,18683800
2020-09-30,142.00140380859375,149.7899932861328,151.97000122070312,148.49000549316406,149.89999389648438,29073700
2020-10-01,144.26718139648438,152.17999267578125,152.1999969482422,149.49000549316406,150.80999755859375,25872000
2020-10-02,144.90232849121094,152.85000610351562,153.5800018310547,148.99000549316406,149.41000366210938,29452000
2020-10-05,148.9029083251953,157.07000732421875,157.30999755859375,154.47999572753906,154.49000549316406,18553600
2020-10-06,148.4762725830078,156.6199951171875,161.00999450683594,156.33999633789062,158.5,36348000
2020-10-07,151.71841430664062,160.0399932861328,160.55999755859375,158.4600067138672,158.58999633789062,27049700
2020-10-08,153.44383239746094,161.86000061035156,162.27999877929688,160.5800018310547,161.72000122070312,37278600
2020-10-09,154.2401123046875,162.6999969482422,163.7100067138672,161.80999755859375,163.35000610351562,25038100
2020-10-12,155.2734375,163.7899932861328,164.24000549316406,162.60000610351562,163.39999389648438,20336200
2020-10-13,154.2401123046875,162.6999969482422,163.22000122070312,161.47999572753906,162.52000427246094,20106500
2020-10-14,152.71385192871094,161.08999633789062,163.91000366210938,160.94000244140625,163.00999450683594,19024900
2020-10-15,154.2875213623047,162.75,163.17999267578125,158.80999755859375,159.2899932861328,22865100
2020-10-16,153.9083251953125,162.35000610351562,163.6999969482422,162.30999755859375,163.2100067138672,17637900
2020-10-19,152.06918334960938,160.41000366210938,164.02999877929688,160.02999877929688,162.8800048828125,18360600
2020-10-20,152.40097045898438,160.75999450683594,162.4499969482422,160.33999633789062,161.55999755859375,18927700
2020-10-21,151.09275817871094,159.3800048828125,161.3699951171875,159.2899932861328,160.8699951171875,17504100
2020-10-22,153.69976806640625,162.1300048828125,162.19000244140625,159.17999267578125,160.13999938964844,20673900
2020-10-23,154.59088134765625,163.07000732421875,163.3300018310547,161.25,163.07000732421875,20889800
2020-10-26,151.25393676757812,159.5500030517578,161.3699951171875,157.3800048828125,160.9199981689453,26509900
2020-10-27,149.95516967773438,158.17999267578125,160.05999755859375,157.94000244140625,159.4499969482422,20523000
2020-10-28,145.3384246826172,153.30999755859375,155.44000244140625,153.0399932861328,154.66000366210938,32338700
2020-10-29,147.07322692871094,155.13999938964844,155.7899932861328,151.6699981689453,152.77000427246094,27203200
2020-10-30,145.1298370361328,153.08999633789062,155.27999877929688,151.38999938964844,154.32000732421875,31764500
2020-11-02,147.71786499023438,155.82000732421875,155.88999938964844,153.6699981689453,154.77000427246094,25252100
2020-11-03,151.90806579589844,160.24000549316406,161.22999572753906,158.05999755859375,158.42999267578125,30257400
2020-11-04,152.07867431640625,160.4199981689453,162.35000610351562,157.7100067138672,157.75,45226300
2020-11-05,156.335205078125,164.91000366210938,165.5800018310547,161.91000366210938,162.00999450683594,31911000
2020-11-06,155.1123046875,163.6199951171875,165.7100067138672,163.3000030517578,165.6199951171875,24930400
2020-11-09,160.73397827148438,169.5500030517578,178.10000610351562,169.3300018310547,176.9499969482422,55052700
2020-11-10,163.7201690673828,172.6999969482422,173.3300018310547,169.75,171.1999969482422,35492200
2020-11-11,163.65380859375,172.6300048828125,173.47999572753906,170.86000061035156,173.33999633789062,23972600
2020-11-12,161.14163208007812,169.97999572753906,172.63999938964844,168.33999633789062,171.39999389648438,33986800
2020-11-13,164.47857666015625,173.5,174.1300048828125,171.30999755859375,171.35000610351562,25440400
2020-11-16,168.3938446044922,177.6300048828125,177.77999877929688,175.39999389648438,176.49000549316406,31812300
2020-11-17,169.18067932128906,178.4600067138672,178.8000030517578,174.27999877929688,176.0399932861328,26154500
2020-11-18,166.81065368652344,175.9600067138672,179.72000122070312,175.86000061035156,178.94000244140625,24377800
2020-11-19,168.09046936035156,177.30999755859375,177.58999633789062,175.07000732421875,175.64999389648438,20187600
2020-11-20,168.27056884765625,177.5,177.94000244140625,175.8300018310547,176.6699981689453,24898800
2020-11-23,171.41796875,180.82000732421875,181.99000549316406,178.72999572753906,179.25,24816000
2020-11-24,174.64120483398438,184.22000122070312,185.44000244140625,182.36000061035156,183.38999938964844,34945400
2020-11-25,174.0438995361328,183.58999633789062,184.30999755859375,181.88999938964844,183.5,21082700
2020-11-27,174.7833709716797,184.3699951171875,184.49000549316406,183.22000122070312,183.72000122070312,10384400
2020-11-30,171.60755920410156,181.02000427246094,184.32000732421875,180.32000732421875,183.82000732421875,25481600
2020-12-01,173.20021057128906,182.6999969482422,184.22000122070312,181.02000427246094,183.60000610351562,30265000
2020-12-02,173.3803253173828,182.88999938964844,183.47999572753906,180.75999450683594,181.9499969482422,20142800
2020-12-03,174.35678100585938,183.9199981689453,185.17999267578125,182.94000244140625,183.33999633789062,19603600
2020-12-04,178.41421508789062,188.1999969482422,188.4499969482422,183.9199981689453,185.02000427246094,24415700
2020-12-07,178.58485412597656,188.3800048828125,188.9499969482422,187.44000244140625,188.22999572753906,14671500
2020-12-08,180.8790740966797,190.8000030517578,190.97999572753906,187.0800018310547,187.1199951171875,20165600
2020-12-09,179.56130981445312,189.41000366210938,192.80999755859375,187.89999389648438,192.02000427246094,29507600
2020-12-10,181.29612731933594,191.24000549316406,191.64999389648438,187.30999755859375,187.75999450683594,21245300
2020-12-11,180.40504455566406,190.3000030517578,191.72000122070312,188.3000030517578,189.99000549316406,30865000
2020-12-14,180.61618041992188,189.92999267578125,193.1199951171875,189.8800048828125,191.9600067138672,32237700
2020-12-15,185.1332244873047,194.67999267578125,194.89999389648438,190.72999572753906,191.75999450683594,26807000
2020-12-16,184.46755981445312,193.97999572753906,195.2100067138672,192.9600067138672,195.1300048828125,25494600
2020-12-17,186.6642608642578,196.2899932861328,196.3800048828125,194.05999755859375,194.72999572753906,23834200
2020-12-18,185.7608642578125,195.33999633789062,197.8300018310547,194.8000030517578,196.61000061035156,37033400
2020-12-21,185.66574096679688,195.24000549316406,195.77999877929688,191.47999572753906,191.89999389648438,30873000
2020-12-22,187.77688598632812,197.4600067138672,197.72000122070312,195.38999938964844,195.99000549316406,21919700
2020-12-23,189.37451171875,199.13999938964844,199.64999389648438,197.89999389648438,198.57000732421875,18392000
2020-12-24,189.25088500976562,199.00999450683594,199.94000244140625,198.05999755859375,199.92999267578125,8904900
2020-12-28,188.54713439941406,198.27000427246094,201.17999267578125,198.1300048828125,201.16000366210938,27168400
2020-12-29,184.89547729492188,194.42999267578125,199.0,193.44000244140625,198.63999938964844,33901300
2020-12-30,186.77838134765625,196.41000366210938,197.47999572753906,195.02999877929688,195.0500030517578,20595700
2020-12-31,186.445556640625,196.05999755859375,196.83999633789062,194.6199951171875,196.6199951171875,24747700
2021-01-04,184.01109313964844,193.5,197.88999938964844,190.94000244140625,197.5399932861328,33664200
2021-01-05,186.8544464111328,196.49000549316406,197.6199951171875,193.07000732421875,193.08999633789062,27442900
2021-01-06,194.50018310546875,204.52999877929688,206.77999877929688,199.16000366210938,199.47999572753906,52952200
2021-01-07,197.96170043945312,208.1699981689453,208.52000427246094,205.6999969482422,205.7100067138672,24031400
2021-01-08,197.5337371826172,207.72000122070312,209.77000427246094,204.66000366210938,209.32000732421875,29017000
2021-01-11,197.36256408691406,207.5399932861328,208.1199951171875,204.8300018310547,205.08999633789062,20945100
2021-01-12,200.90016174316406,211.25999450683594,211.38999938964844,208.49000549316406,208.52000427246094,24892200
2021-01-13,199.46421813964844,209.75,211.72999572753906,209.19000244140625,211.42999267578125,22782200
2021-01-14,203.44873046875,213.94000244140625,215.0,211.1300048828125,211.24000549316406,33913700
2021-01-15,200.4151611328125,210.75,213.9600067138672,208.25999450683594,210.80999755859375,41043500
2021-01-19,202.98275756835938,213.4499969482422,213.61000061035156,211.72000122070312,213.33999633789062,19744300
2021-01-20,203.87667846679688,214.38999938964844,215.97999572753906,213.07000732421875,214.36000061035156,25474200
2021-01-21,202.1078643798828,212.52999877929688,215.16000366210938,211.9499969482422,214.97000122070312,21180500
2021-01-22,204.456787109375,215.0,215.3300018310547,209.5500030517578,210.49000549316406,24800200
2021-01-25,204.2570343017578,214.7899932861328,217.91000366210938,211.60000610351562,214.92999267578125,33985000
2021-01-26,202.84011840820312,213.3000030517578,216.69000244140625,212.77000427246094,216.3000030517578,23969800
2021-01-27,199.1218719482422,209.38999938964844,212.99000549316406,207.2899932861328,209.5,45830300
2021-01-28,198.4846954345703,208.72000122070312,212.3699951171875,207.6300048828125,210.83999633789062,32202500
2021-01-29,195.47970581054688,205.55999755859375,210.99000549316406,204.83999633789062,209.72999572753906,40591900
2021-02-01,200.2820281982422,210.61000061035156,211.57000732421875,205.75999450683594,208.1699981689453,26375100
2021-02-02,203.13491821289062,213.61000061035156,214.0500030517578,210.88999938964844,213.14999389648438,22773100
2021-02-03,203.7434844970703,214.25,214.74000549316406,211.58999633789062,213.6999969482422,23923200
2021-02-04,207.89923095703125,218.6199951171875,218.8300018310547,215.0800018310547,215.08999633789062,25400800
2021-02-05,210.7806396484375,221.64999389648438,221.83999633789062,218.77000427246094,220.94000244140625,23338800
2021-02-08,216.16307067871094,227.30999755859375,227.3300018310547,223.39999389648438,223.7899932861328,20831500
2021-02-09,217.18060302734375,228.3800048828125,229.6199951171875,226.30999755859375,227.1300048828125,19510900
2021-02-10,215.75421142578125,226.8800048828125,230.32000732421875,224.9499969482422,229.9199981689453,27955400
2021-02-11,215.50689697265625,226.6199951171875,229.0,223.4199981689453,228.13999938964844,25847600
2021-02-12,216.1155242919922,227.25999450683594,227.74000549316406,224.63999938964844,225.92999267578125,17440200
2021-02-16,214.7556610107422,225.8300018310547,229.6300048828125,224.7899932861328,229.47000122070312,22999500
2021-02-17,213.0724639892578,224.05999755859375,224.74000549316406,220.9600067138672,223.61000061035156,25042300
2021-02-18,209.77261352539062,220.58999633789062,222.89999389648438,219.38999938964844,222.33999633789062,24501500
2021-02-19,214.14706420898438,225.19000244140625,226.3000030517578,222.1699981689453,222.4600067138672,31238200
2021-02-22,212.75865173339844,223.72999572753906,226.38999938964844,222.97999572753906,223.50999450683594,23272100
2021-02-23,210.88523864746094,221.75999450683594,222.97999572753906,215.55999755859375,220.9600067138672,38646800
2021-02-24,215.86830139160156,227.0,227.4499969482422,221.7100067138672,222.6199951171875,27584900
2021-02-25,207.8897247314453,218.61000061035156,227.58999633789062,218.00999450683594,226.7899932861328,49961400
2021-02-26,207.6044464111328,218.30999755859375,222.22999572753906,214.80999755859375,219.52000427246094,47734200
2021-03-01,214.98390197753906,226.07000732421875,226.7100067138672,222.94000244140625,223.47999572753906,26161000
2021-03-02,210.84719848632812,221.72000122070312,225.9600067138672,221.5500030517578,225.7899932861328,26895400
2021-03-03,208.56492614746094,219.32000732421875,224.25999450683594,219.2100067138672,222.4199981689453,33407600
2021-03-04,202.7355194091797,213.19000244140625,220.69000244140625,209.42999267578125,218.50999450683594,59126500
2021-03-05,207.03387451171875,217.7100067138672,218.14999389648438,207.2100067138672,216.88999938964844,53204300
2021-03-08,208.01333618164062,218.74000549316406,222.27000427246094,217.6699981689453,219.36000061035156,40619700
2021-03-09,212.38775634765625,223.33999633789062,224.99000549316406,220.9199981689453,222.41000366210938,32247300
2021-03-10,216.07748413085938,227.22000122070312,228.97000122070312,225.1999969482422,225.60000610351562,36812000
2021-03-11,220.83229064941406,232.22000122070312,232.27999877929688,228.7899932861328,229.5500030517578,25256700
2021-03-12,222.1351776123047,233.58999633789062,234.14999389648438,231.3699951171875,231.99000549316406,23732200
2021-03-15,222.9244384765625,234.4199981689453,234.52999877929688,231.91000366210938,233.33999633789062,21497400
2021-03-16,219.19667053222656,230.5,234.08999633789062,229.1199951171875,234.02000427246094,24675000
2021-03-17,220.9178924560547,232.30999755859375,232.82000732421875,227.36000061035156,228.97000122070312,29422600
2021-03-18,214.19464111328125,225.24000549316406,232.92999267578125,224.61000061035156,230.8000030517578,35637200
2021-03-19,215.8112335205078,226.94000244140625,228.60000610351562,222.9499969482422,224.57000732421875,40855600
2021-03-22,214.1851043701172,225.22999572753906,228.10000610351562,224.10000610351562,227.67999267578125,26128400
2021-03-23,206.415771484375,217.05999755859375,223.86000061035156,216.02999877929688,223.16000366210938,43660700
2021-03-24,201.6418914794922,212.0399932861328,221.3300018310547,212.0399932861328,219.86000061035156,47270200
2021-03-25,206.42283630371094,216.66000366210938,217.52000427246094,208.02999877929688,209.33999633789062,59244600
2021-03-26,210.1861572265625,220.61000061035156,220.67999267578125,215.9600067138672,218.9600067138672,34452600
2021-03-29,204.2696075439453,214.39999389648438,220.92999267578125,214.0800018310547,219.00999450683594,38078800
2021-03-30,207.70899963378906,218.00999450683594,218.67999267578125,213.13999938964844,214.38999938964844,36205400
2021-03-31,210.5006103515625,220.94000244140625,222.39999389648438,219.1199951171875,219.1699981689453,34800100
2021-04-01,213.1682586669922,223.74000549316406,223.89999389648438,222.02000427246094,222.39999389648438,29799200
2021-04-05,214.34017944335938,224.97000122070312,226.5399932861328,223.57000732421875,226.39999389648438,27826600
2021-04-06,213.71133422851562,224.30999755859375,226.69000244140625,223.83999633789062,225.0,24907800
2021-04-07,210.26239013671875,220.69000244140625,224.3699951171875,219.94000244140625,224.22999572753906,26233700
2021-04-08,212.0440216064453,222.55999755859375,222.82000732421875,219.38999938964844,221.83999633789062,23989400
2021-04-09,212.07260131835938,222.58999633789062,223.08999633789062,221.24000549316406,222.49000549316406,23267400
2021-04-12,211.24371337890625,221.72000122070312,222.92999267578125,220.39999389648438,222.72000122070312,20533900
2021-04-13,210.69114685058594,221.13999938964844,222.57000732421875,218.8300018310547,221.47999572753906,24608400
2021-04-14,212.7681427001953,223.32000732421875,226.0,221.8000030517578,221.8699951171875,27362000
2021-04-15,213.6922607421875,224.2899932861328,225.1199951171875,222.25999450683594,225.08999633789062,20587300
2021-04-16,214.0352783203125,224.64999389648438,225.67999267578125,223.00999450683594,225.39999389648438,23943000
